text,reviewId,city,lan,original_Index
"ordered good amount of food, one specific item we ordered was salmon clay rice pot with salmon roe. While ordering the waiter informed us that the dish was meant for four people so we adjusted what we ordered expecting the dish to be a lot. When the dish came out, the waiter brought out an big clay pot, mixed around the rice, and gave us two small rice bowls worth. Not sure if there was supposed to be more to the dish, but it was definitely not meant for four people, barely one, but was charged the full price of the dish. So either, the waiter didn't know what he was talking about or they just didn't give us all the food.",ChdDSUhNMG9nS0VJQ0FnSUMxcnFIZzJ3RRAB,New York,en,3978
Nilson was so kind and made sure we had a great time. The drinks were great too. Highly recommend the strawberry mule and lychee martini.,ChdDSUhNMG9nS0VJQ0FnSUREODd5NTNnRRAB,Boston,en,1555
Not only are they the best tacos in boston but the service is also impeccable - I asked for shrimp tacos without realizing they aren’t actually on the menu (my bad) and the owner insisted on making them for me anyway! So jot necessary but so appreciated nonetheless - thank you!!,ChZDSUhNMG9nS0VJQ0FnSUNEd3BhMFpBEAE,Boston,en,1685
Nice restaurant.  Went for my birthday dinner.  The bread was good but I had the lasagna and did not like it.  Lacked flavor.,ChdDSUhNMG9nS0VJQ0FnSUR0anZXX3pnRRAB,New York,en,4030
"Consistently good food, generous portions and reasonably priced.",ChdDSUhNMG9nS0VJQ0FnSUNEMWF2UF9RRRAB,Washington,en,5274
Brisket slaps,ChZDSUhNMG9nS0VJQ0FnSUNEMzlUN01REAE,Charlotte,en,2452
"Completely exceptional dining experience. I am so glad we found this little gem. The menu is set daily, based on what is fresh. And it is made to perfection. Our server, Rene, was extremely kind, and engaging. I truly didn’t expect such a good experience, considering the atmosphere - candidly it’s very ~meh~. But I considered that part of its charm. Also, the prices are totally fair and reasonable. Don’t sleep on this place. It’s so so so good.",ChdDSUhNMG9nS0VJQ0FnSURkcHFTZm53RRAB,New Orleans,en,5650
"Great experience overall food, environment, customer service all was outstanding",ChZDSUhNMG9nS0VJQ0FnSUM5cF9PMlFBEAE,New Orleans,en,6213
This was up at the side entrance so I walked to the locked front door knocked walked back and actually saw the cashier look at me and quickly turned her head this location for some reason wants everyone to use the drive through I want to set in after 10 to 15 minutes late they finally let me in after they saw I wasn't leaving smh,ChdDSUhNMG9nS0VJQ0FnSURkLVkybzBRRRAB,New Orleans,en,6557
"Starting with the positive ; staff was friendly and nice and the service was good  …………… Carmel might be the most contrived restaurant in Atlanta and it shows the minute you walk in .  The owner’s interpretation of “a postcard to (from) ??? the coast “ feels like a 1980s Balkan’s cafeteria and is dim , sterile and oddly out of place . The cocktail menu is diverse but ask for details as the descriptions really don’t give a clear picture of what you are getting and we found the flavors to be just odd in three of them .  The wine by the glass is limited and overpriced . Food is divided into “gems” second plates and main courses .  We decided to start off with about 5 plates to share .  The scallops were horrific and sliced horizontally in a milky broth that had no flavor ; a shrimp dish with peanuts was decent but weirdly presented with the heads detached from the tails and lined up on one side of the dish ………… We had three other items that were so unmemorable I have no idea what they were . We decided to skip ordering more and bailed around the corner to the Vietnamese restaurant bar for appetizers and drinks . I really don’t get Carmel at all , it’s schizophrenic in concept and food which makes it unsophisticated unpalatable and a hard pass in my opinion ……………your wallet will thank me too !",ChdDSUhNMG9nS0VJQ0FnSUNaa05meDdnRRAB,Atlanta,en,413
Our favorite takeout spot for years!,ChZDSUhNMG9nS0VJQ0FnSUREM01xNVJ3EAE,Charlotte,en,2307
"Best happy hour ever!!! We were one of the first ones in the restaurant for happy hour and ordered a shocking 1.5 dozen oysters to share, plus a French 75. Loved that the fresh oysters were only $1.50 during happy hour and all drinks were half off!! Maybe because it was  Thursday, it wasn't crowded at all and our waiter was super attentive. Highly recommend!",ChdDSUhNMG9nS0VJQ0FnSUREal9TaTNRRRAB,New Orleans,en,6381
Fast service.,ChdDSUhNMG9nS0VJQ0FnSURGNDdxTTlRRRAB,Atlanta,en,520
Never going back to this chick fil a I have to wait 10min just to receive a bad sandwich and cold fries,ChZDSUhNMG9nS0VJQ0FnSUREdGN5ZkNnEAE,Charlotte,en,2335
"I was visiting town far away from home
But that’s a real Mexican taste, I did feel like home",ChdDSUhNMG9nS0VJQ0FnSUM5bTVpOHhBRRAB,Dallas,en,3192
"Luke is worth a try.  Easy accessible location in the Hilton with amble room throughout.

A very helpful and friendly staff awaits and attends throughout your experience.

Menu is not expansive but has a variety of options and all tantalizing and worth a view.

My son and I stopped in and we tried the Shrimp and Grits, Mahi Mahi and bread pudding and it was all delicious.

Price is a little high for the portions and such (in my opinion) but worth it nonetheless.",ChdDSUhNMG9nS0VJQ0FnSUNqZ0pLSHp3RRAB,New Orleans,en,6380
"The burger was average but the chips that were supposed to be fries were the worst I’ve attempted to eat. They were burnt and inedible. The picture on the kiosk showed fries but they delivered burnt chips to all five of us.

The service was super slow and they told us to stand behind the kiosk to wait for order but you could hardly hear that far back.
The person at the counter was not pleasant and seamed to hate her job about as much as I hated the fries.",ChZDSUhNMG9nS0VJQ0FnSUNqMEw3Y0x3EAE,Chicago,en,2960
Fries were good burger was good my bread was just a little to wet but over all it was pretty good,ChdDSUhNMG9nS0VJQ0FnSUNoaWZIWWd3RRAB,Charlotte,en,2485
"Great wine selection and the food is amazing. Highly recommend an evening here for wine, diner, and conversation. Special
Shout out the servers - made the night!",ChdDSUhNMG9nS0VJQ0FnSUM5aE9XWWdBRRAB,New Orleans,en,5576
Great food highly recommend recommend! Gotta try the salmon with green rice,ChdDSUhNMG9nS0VJQ0FnSUNkcU95Qy1RRRAB,New York,en,4312
My current favorite restaurant in the city. The food is next level and the staff are nice.,ChdDSUhNMG9nS0VJQ0FnSUQ5bDRLel9RRRAB,San Francisco,en,4513
NASTY! NEVER AGAIN!,ChdDSUhNMG9nS0VJQ0FnSUNqc1pIR3lnRRAB,Charlotte,en,2706
"Order from DoorDash here , y’all employers need to stop being lazy make sure everything correct in the bag.",ChdDSUhNMG9nS0VJQ0FnSUM5OWJuVHV3RRAB,Dallas,en,3544
Went for brunch- the food was so satisfying and not to mention the spot is black owned! Good vibes all around!,ChZDSUhNMG9nS0VJQ0FnSUQ5OU8yZkxBEAE,Washington,en,5074
Will definitely be back,ChdDSUhNMG9nS0VJQ0FnSUNqaW91aHl3RRAB,New Orleans,en,5975
The waiters are so nice and the food is so so good all the time. The place is always real clean and feels like home,ChdDSUhNMG9nS0VJQ0FnSUREbTk3aHlRRRAB,Dallas,en,3476
"The food is wonderful, the service is friendly, the whole place is a delightful surprise! Can’t wait to come back to Cary so we try more of the delicious food. Try the Ceviche Mix or the Saltado de Pollo 🤩",ChZDSUhNMG9nS0VJQ0FnSUREOHFteENnEAE,Cary,en,1805
"Lots of people who can get the job done without the distractions and a good breakfast that was affordable before 99% of businesses auto inflated their prices. I’m not really looking but this place seems very stable as far as pricing goes and the quality of food and service has been 9 of 10 for around 30 years now.  Maybe more. Think about how many places have come and gone. I hope this place gets to stick around as long as they like. I guess it helps they only take cash and you dont pay a premium to a middle man and fancy app that makes throwing money out the window so easy. Just call, order and then pickup in 20 minutes and have some spare change to pay your credit debt. It’ll help you digest your breakfast.",ChZDSUhNMG9nS0VJQ0FnSURGamJQTGR3EAE,Boston,en,1146
Had a rib plate today at lunch and babbbyyyy it was magnificent. I’m new to Dallas and been looking for some good bbq. I will be back!!!!,ChdDSUhNMG9nS0VJQ0FnSUNKeVoycTZBRRAB,Dallas,en,3380
Spent $55 for 2 plates when I tell you it was so old and cold omg. I should had known when I saw Indians it was going to be a bad experience. Please please stay far far away from this dump,ChdDSUhNMG9nS0VJQ0FnSURkMXR5QnRRRRAB,Dallas,en,3559
Wings are always pretty good,ChZDSUhNMG9nS0VJQ0FnSUQyX3RPZkl3EAE,Atlanta,en,1006
Great food great service and love the vibes!!,ChdDSUhNMG9nS0VJQ0FnSUNqaGF6dHJBRRAB,New Orleans,en,5394
I love taco bell but this is the slowest taco bell ive ever been to and its been this way since covid.,ChZDSUhNMG9nS0VJQ0FnSUN0Z1BEZEpBEAE,Cary,en,1828
"We wanted to sit outside on the patio and were  advised they were not seating out there that night (4/16). There was nobody inside, so we weren't sure why. We stayed because we wanted the fish and chips. It was cooked ok, no salt on fries. It's usually amazing. Our waitress was not friendly at all and rushed us, did not ask if we wanted dessert or any more wine just brought us our bill. We left and went to the Italian restaurant in the same shopping plaza, sat outside for dessert and more wine. Not a good night for them.",ChdDSUhNMG9nS0VJQ0FnSUNqdW83aHZBRRAB,Charlotte,en,2379
Overall I give them 3 stars. The food is good but the service is not. When ordering delivery they always forget to include any sauce ordered. This has happened 3 times thus I’ve decided to let others know. I love their spicy tenders but on 3 occasions they have left out the ranch or blue cheese even though the order log on the app shows it was ordered. Is this deliberate to save some $.,ChZDSUhNMG9nS0VJQ0FnSUNqd2U2bUZnEAE,New York,en,4368
"Great food, but seriously expensive. I paid $60 two small meals served to me on paper plates. Jokes on me, I guess.",ChRDSUhNMG9nS0VJQ0FnSURkM0pwYRAB,New Orleans,en,5950
"The pizza is great, the staff is amazing, and the ambiance is perfect! Free bread and butter when you walk in ;)",ChZDSUhNMG9nS0VJQ0FnSUNEOS1LT0ZREAE,San Francisco,en,4541
10 out of 10,ChZDSUhNMG9nS0VJQ0FnSUNqZ3BULWZ3EAE,New York,en,3995
"A good place to pick up some drinks without breaking the bank. Frozen strawberry lemonade is a favorite.
Salads are good and fresh too.",ChdDSUhNMG9nS0VJQ0FnSUQxdTZ5aHdBRRAB,Dallas,en,3758
"Very poor customer service. Messed up my order, forget to give me what I ordered and I had to drive back to get it and then had a bad loud attitude about, while the manager was there
Not something I'm used to as a long-term Dunkin customer",ChdDSUhNMG9nS0VJQ0FnSUNOdnZpRXFBRRAB,Boston,en,1099
wouldn’t sit us down when half the restaurant was open trying to tell us it would be 40 minutes,ChZDSUhNMG9nS0VJQ0FnSUNqMEl6NGJ3EAE,Charlotte,en,2366
Very racist place for Hispanics. I will never eat here again. They had move us to a smaller table in order to sit a white family with the same number of people in their family where we were. What for? No reason.,ChdDSUhNMG9nS0VJQ0FnSUQ5djVYb25RRRAB,Cary,en,2135
The liver and fried gizzard are excellent,ChdDSUhNMG9nS0VJQ0FnSURkN05tR3ZnRRAB,Dallas,en,3676
"The food was not even close to what I expected it to be. This restaurant doesn't care about the quality of Ethiopian food they give because they are not facing any competition in the area it's located.
Am never going back. I gave it two star because the waitress was sweet nice lady.

Please go to other Ethiopian restaurants such as Enaat, Saba, chef cafe,.. etc",ChZDSUhNMG9nS0VJQ0FnSUNvMzZ1a0h3EAE,Seattle,en,4841
Bad chinese horris Gen Tso chicken .  The lomain was spagettii the catfish was from frozen prebreaded the,ChZDSUhNMG9nS0VJQ0FnSUM5cC1pMlpREAE,New Orleans,en,6531
"Got a 20/20 and one of the flavors was lemon garlic sauced. I have to say this is too much sauce and quickly got super soggy after i came home. It was on a slow day and down pouring rain outisde.
Cant even defend them on my how sauce there is",ChdDSUhNMG9nS0VJQ0FnSUQ5enZIZHdnRRAB,Dallas,en,3712
Sushi and service is excellent! I went for the first time Friday and had to go back again Saturday it was so good! The nigiri and sashimi was so fresh and large portions!,ChdDSUhNMG9nS0VJQ0FnSUR0anF5SmxRRRAB,Charlotte,en,2404
Excellent place great addition to the town,ChdDSUhNMG9nS0VJQ0FnSUQ5c05IQS1RRRAB,Washington,en,4951
The food sucked,ChZDSUhNMG9nS0VJQ0FnSUNqM09lVERREAE,New Orleans,en,5922
"Ordered the yellow rice dish with everything included with salmon.

I received a plate full of rice and barely any salmon and veggies. Smh what a waste.",ChZDSUhNMG9nS0VJQ0FnSUQxdlB2S1NREAE,Atlanta,en,871
"Went for the lunch special and was full off $15. Everything was seasoned perfectly, and I'll be back to try something else.",ChdDSUhNMG9nS0VJQ0FnSURENzVLWXhBRRAB,Atlanta,en,1022
Best Burger I've Ever Ate! Chris n Long Beard was Supper Friendly n Made This Ole Southern Boy Feel at Home! 2  UP!,ChZDSUhNMG9nS0VJQ0FnSUN0MDd2eVlBEAE,Atlanta,en,1079
Everything except the pizza was cold.,ChZDSUhNMG9nS0VJQ0FnSUNEZ3F1dEJ3EAE,Washington,en,5003
Photographer was good and enjoyed my experience here,ChdDSUhNMG9nS0VJQ0FnSUNENVBXWDJnRRAB,New York,en,4466
High quality American food,ChZDSUhNMG9nS0VJQ0FnSUNEbmNMbVl3EAE,Charlotte,en,2483
"slow, very slow, dim sums are good, but not good enough to wait in line for 30 mins",ChZDSUhNMG9nS0VJQ0FnSUNWOUtfckVnEAE,San Francisco,en,4531
This location is just for takeout,ChdDSUhNMG9nS0VJQ0FnSUNOcklmc3h3RRAB,Boston,en,1287
Came in after a shift only wanting a snack. Got some fries that were cooked to perfection. Management was very friendly. Colin is the GOAT server. 10/10 recommend,ChdDSUhNMG9nS0VJQ0FnSUNEdm9mQjdRRRAB,Charlotte,en,2732
"Spent the night with Sara, great music, great vibes.",ChdDSUhNMG9nS0VJQ0FnSUREM2J6QzJBRRAB,Atlanta,en,116
"Needs to remove ads from their website. they’re really obnoxious and you’re a restaurant your website is your marketing, not your product.",ChdDSUhNMG9nS0VJQ0FnSURkMnNHWjlnRRAB,Boston,en,1295
The workers here are super nice. The food was super tasty too! I would recommend this place!,ChZDSUhNMG9nS0VJQ0FnSURWM2VUM0dnEAE,Cary,en,2231
